bathrooms,detailedType.subTypology,detailedType.typology,district,exterior,floor,has360,has3DTour,hasLift,hasPlan,hasStaging,hasVideo,highlight.groupDescription,municipality,newDevelopment,newDevelopmentFinished,numPhotos,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,propertyType,rooms,showAddress,size,status,topPlus,floor_cat,has_neighborhood,has_Discount,terraza,atico,garaje,ascensor,espaciosa,luminoso,reformado,obra_nueva,céntrico,interior,antiguo,a_reformar,sin_ascensor,okupa,oscuro,pequeño,mal_ubicado,cercano_metro,cercano_supermercado,cercano_colegio,cercano_hospital,cercano_farmacia,cercano_mall,cercano_correos,cercano_policia,cercano_cultural,gimnasio,piscina,padel,zonas_comunes,parque,score_final,distancia_al_centro,size_per_room,amenities_score,zona_cluster
4,1,2,114,1,1.0,0,0,1,0,0,1,3,2,0,0,0,0,0,28000.0,3,4,0,275.0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,2.539901396118841,68.75,12,39
2,1,2,126,0,5.0,0,0,1,0,0,0,2,2,0,0,5,0,0,28000.0,3,3,0,105.0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0.6346901580102751,35.0,18,18
1,1,2,42,1,0.0,0,0,0,0,0,0,0,2,0,0,5,0,0,28000.0,3,3,0,68.0,2,0,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,7,7.984053736238609,22.666666666666668,8,42
2,1,2,204,1,5.0,0,0,1,1,0,0,3,7,0,0,4,1,1,0.0,3,4,0,146.0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,23,20.0651984682107,36.5,27,13
3,1,2,114,1,0.0,1,0,1,1,0,0,3,2,0,0,2,0,0,28000.0,3,4,0,337.0,0,0,2,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2.717482792843453,84.25,9,39
2,1,2,137,1,2.0,1,0,1,1,0,0,3,2,0,0,3,1,1,0.0,3,2,0,126.0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,9,7.629574028713847,63.0,14,10
1,1,2,137,0,2.0,0,0,1,1,0,0,0,2,0,0,2,0,0,28000.0,3,2,0,60.0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,23,6.903831965872997,30.0,25,10
3,5,2,114,1,6.0,0,1,1,1,0,1,2,2,0,0,4,0,0,28000.0,4,2,0,130.0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,2.0833159522837725,65.0,16,17
2,4,0,204,0,0.0,0,0,0,0,0,0,3,7,0,0,1,0,0,28000.0,0,3,1,109.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,59.15513076519522,36.333333333333336,6,8
1,1,2,137,1,2.0,1,0,1,1,0,1,1,2,0,0,4,0,0,28000.0,3,2,0,52.0,2,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,17,5.580017605304525,26.0,22,39
2,1,2,22,1,4.0,0,0,1,0,0,0,3,2,0,0,4,1,1,0.0,3,2,1,95.0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,11,5.675263584371759,47.5,14,23
2,1,2,234,1,3.0,0,0,1,1,0,0,3,29,1,0,5,1,1,0.0,3,3,1,126.0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,17,13.05747778669614,42.0,22,42
1,1,2,34,1,4.0,0,0,0,0,0,0,0,2,0,0,2,0,0,28000.0,3,3,1,85.0,2,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,12,10.734754524335084,28.33333333333333,13,10
1,1,2,198,1,1.0,0,0,0,0,0,0,3,13,0,0,5,0,0,28000.0,3,3,1,71.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.65777671903819,23.666666666666668,1,28
4,1,2,133,1,4.0,1,0,1,1,0,0,3,2,0,0,3,1,1,0.0,3,4,0,325.0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1.6225491439161783,81.25,18,17
2,1,2,118,1,2.0,0,0,0,0,0,0,3,2,0,0,3,0,0,28000.0,3,3,0,107.0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,15,5.418854021178023,35.666666666666664,16,23
4,6,0,192,0,0.0,0,0,0,1,0,0,3,22,1,0,6,1,1,0.0,0,4,1,249.0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,12,23.404997425526844,62.25,15,49
2,3,2,156,1,4.0,0,0,1,0,0,1,3,2,0,0,6,1,1,0.0,2,3,0,130.0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,14,7.895526683302763,43.333333333333336,18,10
4,4,0,138,0,0.0,0,0,0,0,0,0,3,31,0,0,1,1,1,0.0,0,5,0,158.0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,14,27.2306014416151,31.6,15,27
3,1,2,190,1,2.0,0,0,1,0,0,0,3,2,0,0,1,0,0,28000.0,3,3,0,159.0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19,2.2637324626105566,53.0,21,17
1,1,2,48,1,9.0,0,0,1,0,0,1,0,32,0,0,2,0,0,28000.0,3,3,0,78.0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,13,10.966793974487649,26.0,16,42
1,1,2,126,1,0.0,0,0,0,0,0,0,0,2,0,0,1,0,0,28000.0,3,2,0,62.0,0,0,2,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,22,0.96604919578358,31.0,23,17
2,1,2,179,1,3.0,0,0,1,0,0,0,3,2,0,0,4,0,0,28000.0,3,3,0,104.0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,6,7.091717720531895,34.666666666666664,8,23
1,5,2,133,1,0.0,1,0,1,1,0,1,3,2,0,0,4,0,0,28000.0,4,3,0,69.0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2.129180850944717,23.0,17,17
1,5,2,126,1,4.0,1,0,0,1,0,1,3,2,0,0,3,0,0,28000.0,4,1,1,30.0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0.8250469110421309,30.0,17,18
4,4,0,1,0,0.0,0,1,0,1,1,1,1,7,0,0,6,1,1,0.0,0,5,0,337.0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,29,27.428564331186504,67.4,34,7
1,1,2,118,1,1.0,1,0,1,1,0,1,3,2,0,0,6,0,0,28000.0,3,3,0,64.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,6.232845132543542,21.33333333333333,15,23
2,1,2,137,1,0.0,0,0,1,1,0,0,3,2,1,0,5,1,1,0.0,3,2,1,102.0,1,0,2,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,12,6.82302204424141,51.0,17,10
2,1,2,147,1,3.0,0,0,1,1,0,1,0,27,0,0,3,1,1,0.0,3,3,0,105.0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,20,18.394452673750827,35.0,25,31
1,1,2,101,1,0.0,0,0,1,0,0,1,3,2,0,0,4,1,1,0.0,3,1,0,55.0,0,0,2,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,22,6.972952665355944,55.0,26,32
4,6,0,142,0,0.0,0,0,0,1,0,1,3,22,1,0,2,1,1,0.0,0,5,1,317.0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,17,24.1050426331173,63.4,21,49
1,1,2,113,1,1.0,0,0,0,1,0,0,3,27,0,0,3,0,0,28000.0,3,3,0,82.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,19,18.08643477297929,27.33333333333333,21,31
3,1,2,114,1,1.0,0,0,1,1,0,0,0,2,0,0,2,1,1,0.0,3,3,0,280.0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2.253053343323682,93.33333333333331,11,39
2,1,2,195,1,2.0,1,0,1,1,1,1,3,2,0,0,4,0,0,28000.0,3,3,0,93.0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,22,6.406655580571071,31.0,28,34
3,1,2,56,1,2.0,0,0,1,0,0,0,1,9,0,0,4,1,1,0.0,3,3,0,180.0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,17,9.456328191880182,60.0,20,0
2,4,0,1,0,0.0,0,1,0,1,1,1,2,7,0,0,2,1,1,0.0,0,4,0,140.0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,21,27.423556937837983,35.0,26,7
1,1,2,147,1,3.0,0,0,1,0,0,0,3,27,0,0,2,0,0,28000.0,3,3,1,82.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,18.60877644179914,27.33333333333333,9,31
2,1,2,126,1,2.0,0,1,1,1,0,1,0,2,0,0,4,0,0,28000.0,3,2,1,141.0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0.0558509935405113,70.5,17,18
1,1,2,220,1,4.0,0,0,0,1,0,0,0,2,0,0,3,0,0,28000.0,3,3,0,62.0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,5.860938634212904,20.666666666666668,10,34
2,1,2,110,1,1.0,1,0,1,1,0,1,1,30,0,0,4,1,1,0.0,3,2,0,152.0,2,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,20,15.890922013877397,76.0,26,38
2,7,2,114,1,1.0,1,0,1,1,0,0,3,2,0,0,3,0,0,28000.0,5,1,0,95.0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1.7496959666185592,95.0,10,18
2,1,2,114,0,4.0,0,0,1,0,0,0,3,2,0,0,5,0,0,28000.0,3,2,0,61.0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,17,4.156234344512852,30.5,18,39
4,1,2,114,1,4.0,0,0,1,1,0,0,3,2,0,0,4,0,0,28000.0,3,4,0,335.0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,3.5028393098273063,83.75,10,39
2,1,2,34,1,1.0,0,0,1,1,0,0,3,2,1,0,2,1,1,0.0,3,3,1,117.0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,13,18.333008535148693,39.0,18,45
3,1,2,190,1,8.0,0,0,1,1,0,1,3,2,0,0,4,1,1,0.0,3,3,1,218.0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,3.656048766296968,72.66666666666667,12,17
1,1,2,133,1,4.0,1,0,1,1,1,1,1,2,0,0,0,0,0,28000.0,3,1,0,64.0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.029661620929657,64.0,12,17
3,3,2,126,1,1.0,0,0,1,1,0,1,3,2,0,0,3,0,0,28000.0,2,3,1,70.0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0.7305812960040792,23.33333333333333,11,18
2,5,2,233,1,0.0,0,0,1,0,0,0,0,2,0,0,2,0,0,28000.0,4,2,0,84.0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9.631871441460468,42.0,14,10
1,1,2,11,1,1.0,0,0,1,0,0,0,3,13,0,0,3,1,1,0.0,3,1,0,99.0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,12,26.897452090285046,99.0,15,28
3,1,2,114,1,1.0,0,0,1,1,0,0,3,2,0,0,4,0,0,28000.0,3,3,1,146.0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,3.489693679704104,48.66666666666666,17,39
1,1,2,126,1,2.0,0,0,1,1,0,1,3,2,0,0,4,0,0,28000.0,3,1,0,49.0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,22,1.2533421283143509,49.0,26,18
2,3,2,233,1,3.0,1,0,1,1,0,1,1,2,0,0,4,1,1,0.0,2,2,0,78.0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,13.342501283737985,39.0,16,10
3,6,0,8,0,0.0,1,0,0,1,0,0,3,9,0,0,6,1,1,0.0,0,5,1,300.0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,8.50019147756347,60.0,13,0
1,5,2,126,1,4.0,1,0,0,1,0,1,1,2,0,0,3,0,0,28000.0,4,1,1,30.0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0.8250469110421309,30.0,17,18
2,8,0,204,0,0.0,0,0,0,1,0,0,0,29,0,0,4,0,0,28000.0,0,3,0,240.0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,15.287485683609832,80.0,17,31
2,1,2,42,1,2.0,0,0,1,0,0,0,3,2,0,0,3,1,1,0.0,3,3,0,133.0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,7.430583402310758,44.333333333333336,12,42
1,1,2,126,1,0.0,0,0,0,0,0,0,0,20,0,0,2,0,0,28000.0,3,2,0,56.0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,32.04310033583695,28.0,10,3
3,1,2,114,1,6.0,0,0,1,1,0,0,3,2,0,0,3,0,0,28000.0,3,3,0,140.0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2.991740616446489,46.66666666666666,13,39
2,1,2,126,1,1.0,0,0,1,1,0,1,3,2,0,0,4,0,0,28000.0,3,3,0,105.0,2,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0.695189229631859,35.0,16,18
2,1,2,15,1,3.0,0,0,1,1,0,0,1,2,0,0,3,0,0,28000.0,3,4,0,189.0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4.135203455275647,47.25,9,32
2,4,0,212,0,0.0,0,0,0,0,0,0,0,15,0,0,4,1,1,0.0,0,3,0,215.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,39.18199257698553,71.66666666666667,13,9
1,1,2,36,1,2.0,0,0,1,0,0,0,3,2,0,0,4,1,1,0.0,3,1,0,78.0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,20,10.94062083585158,78.0,23,34
1,1,2,118,0,2.0,0,1,0,1,0,1,0,2,0,0,3,0,0,28000.0,3,2,0,79.0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15,2.574520653948752,39.5,18,18
1,1,2,126,0,2.0,0,1,0,1,0,1,0,2,0,0,3,0,0,28000.0,3,2,1,61.0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,15,0.7717875350172836,30.5,18,18
2,3,2,15,1,1.0,0,0,1,1,0,0,3,2,1,0,5,0,0,28000.0,2,2,1,125.0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,4.946879637485756,62.5,12,32
2,1,2,126,1,1.0,1,0,1,1,0,1,3,2,0,0,4,0,0,28000.0,3,2,0,119.0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0.7340191929572921,59.5,12,18
3,5,2,121,0,4.0,0,1,1,1,1,1,1,3,0,0,3,1,1,0.0,4,4,1,155.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,14,20.07001564995905,38.75,20,25
4,4,0,21,0,0.0,0,0,0,0,0,0,3,9,0,0,4,1,1,0.0,0,5,0,158.0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,14,15.967569186182097,31.6,15,46
1,1,2,54,1,0.0,0,0,1,0,0,0,3,7,0,0,5,0,0,28000.0,3,1,0,45.0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19.049385394410265,45.0,10,5
4,1,2,133,1,6.0,0,0,1,0,0,0,3,2,0,0,2,1,1,0.0,3,5,0,158.0,2,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.9289447332046603,31.6,14,17
4,8,0,7,0,0.0,0,0,0,1,0,0,3,22,1,0,2,1,1,0.0,0,4,1,339.0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,11,20.585729676903146,84.75,14,49
2,1,2,132,1,8.0,0,0,1,1,0,0,3,2,0,0,4,0,0,28000.0,3,5,0,150.0,2,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,6.311927203838343,30.0,14,32
4,1,2,15,1,0.0,0,0,1,1,0,0,3,2,0,0,4,1,1,0.0,3,5,0,340.0,2,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.943684302027585,68.0,12,32
1,1,2,126,0,0.0,0,0,0,0,0,1,3,2,0,0,4,0,0,28000.0,3,2,1,68.0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0.7050219418099117,34.0,7,18
1,7,2,220,0,1.0,0,0,0,0,0,1,0,2,0,0,2,0,0,28000.0,5,1,0,40.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,16,4.573677183166048,40.0,17,34
1,1,2,124,1,0.0,0,0,1,0,0,0,0,8,0,0,1,0,0,28000.0,3,3,0,76.0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,21.97705280817888,25.33333333333333,5,5
1,1,2,172,1,6.0,0,0,1,0,0,0,3,27,0,0,2,0,0,28000.0,3,3,0,92.0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,17.67476078042829,30.666666666666668,20,31
4,4,0,223,0,0.0,0,1,0,1,1,1,1,2,0,0,4,1,1,0.0,0,5,0,462.0,2,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,14,3.6024907552744367,92.4,19,39
2,1,2,220,1,3.0,0,0,1,1,0,1,3,2,0,0,4,0,0,28000.0,3,3,0,100.0,2,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,18,7.409370102321588,33.333333333333336,22,34
3,8,0,166,0,0.0,0,0,0,1,0,1,3,21,0,0,4,1,1,0.0,0,3,1,173.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,29.602107189524027,57.66666666666666,13,2
1,6,0,126,0,0.0,0,0,0,0,0,0,3,19,0,0,1,0,0,28000.0,0,1,0,158.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.656681386274894,158.0,0,20
4,6,0,192,0,0.0,1,0,0,1,0,0,3,22,0,0,4,1,1,0.0,0,4,0,251.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,23.727508698514743,62.75,13,49
2,1,2,233,1,1.0,0,0,1,0,0,1,3,2,0,0,4,0,0,28000.0,3,3,0,117.0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,18,10.370879498535308,39.0,21,10
3,1,2,133,1,3.0,1,0,1,1,1,1,2,2,0,0,4,1,1,0.0,3,3,1,204.0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,2.1150567958926456,68.0,24,17
2,1,2,233,1,0.0,0,0,1,1,0,1,0,2,0,0,3,1,1,0.0,3,2,1,135.0,0,0,2,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,22,12.052161403617813,67.5,27,10
2,1,2,223,1,3.0,0,0,1,1,0,1,3,2,0,0,3,0,0,28000.0,3,2,0,91.0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,17,3.55910109453416,45.5,21,39
4,8,0,204,0,0.0,1,0,0,0,0,0,3,31,0,0,6,1,1,0.0,0,5,0,585.0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,20.315856017957003,117.0,13,25
2,8,0,101,0,0.0,0,0,0,1,0,1,3,2,0,0,3,0,0,28000.0,0,3,0,132.0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,18,8.187439046730633,44.0,20,32
4,1,2,114,1,3.0,0,0,1,1,0,0,3,2,0,0,2,1,1,0.0,3,3,0,197.0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3.475763316685819,65.66666666666667,9,39
2,8,0,200,0,0.0,0,0,0,0,0,0,3,5,0,0,1,0,0,28000.0,0,4,0,277.0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21.732196797928623,69.25,3,20
1,1,2,48,1,9.0,0,1,1,1,0,1,0,32,0,0,3,0,0,28000.0,3,3,0,79.0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,10.090077843932406,26.33333333333333,15,42
3,8,0,10,0,0.0,0,0,0,1,0,0,3,5,1,0,2,1,1,0.0,0,3,1,143.0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,20.17647454597733,47.66666666666666,9,20
2,1,2,204,1,1.0,0,1,0,1,0,1,1,26,0,0,3,1,1,0.0,3,3,1,98.0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14,29.380872638228347,32.666666666666664,19,13
